dx: 0.03
dt: 3.90
x0: 0.50
sigma: 0.10
init: sine
advance: centered
0,0.0,0.3090169943749474,0.5877852522924731,0.8090169943749475,0.9510565162951535,1.0,0.9510565162951536,0.8090169943749475,0.5877852522924732,0.30901699437494795,5.66553889764798e-16,-0.3090169943749469,-0.587785252292473,-0.8090169943749468,-0.9510565162951535,-1.0,-0.9510565162951536,-0.8090169943749476,-0.587785252292474,-0.3090169943749476,-1.133107779529596e-15,0.30901699437494634,0.5877852522924721,0.8090169943749468,0.9510565162951535,1.0,0.9510565162951542,0.8090169943749477,0.5877852522924734,0.3090169943749478,2.1437508791444563e-15,-0.3090169943749454,-0.5877852522924728,-0.8090169943749472,-0.9510565162951534,-1.0,-0.9510565162951543,-0.8090169943749477,-0.5877852522924735,-0.3090169943749479
0.0,0.6155904781528718,0.8970324830776168,1.0906666985659064,1.1775388584768387,1.149145310524401,1.0082654130116608,0.7686894718751273,0.4538688494569799,0.09462038176376164,-0.2738901881554578,-0.6155904781528703,-0.8970324830776143,-1.0906666985659055,-1.1775388584768367,-1.1491453105244007,-1.0082654130116597,-0.7686894718751277,-0.4538688494569795,-0.09462038176376271,0.2738901881554579,0.6155904781528686,0.8970324830776143,1.090666698565904,1.1775388584768371,1.1491453105243996,1.0082654130116608,0.7686894718751273,0.4538688494569811,0.09462038176376282,-0.2738901881554554,-0.6155904781528678,-0.8970324830776115,-1.0906666985659026,-1.177538858476834,-1.1491453105243978,-1.0082654130116568,-0.7686894718751247,-0.4538688494569765,-0.09462038176375948,0.27389018815546073
3.9,0.6206788806420152,0.7847693833436683,0.8720411909938331,0.8739515310012769,0.7903134059759458,0.6293138983364056,0.40671276163994124,0.14429974609972357,-0.1322383339841864,-0.3958320045790725,-0.6206788806420152,-0.7847693833436665,-0.8720411909938331,-0.8739515310012751,-0.7903134059759456,-0.6293138983364036,-0.40671276163994075,-0.14429974609972127,0.13223833398418733,0.39583200457907525,0.6206788806420166,0.7847693833436697,0.8720411909938353,0.8739515310012791,0.7903134059759487,0.6293138983364086,0.4067127616399447,0.14429974609972684,-0.132238333984183,-0.3958320045790694,-0.6206788806420122,-0.7847693833436641,-0.8720411909938312,-0.8739515310012735,-0.7903134059759445,-0.6293138983364029,-0.4067127616399406,-0.14429974609972132,0.13223833398418672,0.3958320045790745
7.8,1.0029902994900401,1.1474011010351208,1.17949628839733,1.0961341610173376,0.9054747847411888,0.626181227720782,0.2855926892699088,-0.08295165144797331,-0.4433761065639881,-0.760399819186536,-1.002990299490036,-1.147401101035115,-1.179496288397325,-1.096134161017331,-0.9054747847411835,-0.6261812277207754,-0.2855926892699035,0.0829516514479797,0.44337610656399323,0.7603998191865423,1.002990299490041,1.1474011010351217,1.1794962883973308,1.0961341610173385,0.9054747847411896,0.6261812277207829,0.2855926892699091,-0.08295165144797305,-0.44337610656398835,-0.7603998191865363,-1.002990299490037,-1.1474011010351168,-1.179496288397328,-1.096134161017334,-0.9054747847411867,-0.6261812277207787,-0.28559268926990616,0.08295165144797721,0.4433761065639915,0.7603998191865408
11.7,1.006150268962169,0.9605776082712821,0.820976918545063,0.6010132879491141,0.3222182892228976,0.011882319320713226,-0.29961677478556975,-0.5817872914230195,-0.807008414425571,-0.953233931065898,-1.0061502689621642,-0.9605776082712768,-0.8209769185450584,-0.6010132879491092,-0.3222182892228934,-0.011882319320708705,0.2996167747855737,0.581787291423024,0.8070084144255751,0.9532339310659026,1.0061502689621686,0.9605776082712817,0.820976918545063,0.6010132879491146,0.3222182892228982,0.011882319320714074,-0.29961677478556914,-0.5817872914230188,-0.8070084144255707,-0.9532339310658976,-1.0061502689621642,-0.9605776082712766,-0.8209769185450585,-0.601013287949109,-0.3222182892228932,-0.011882319320708122,0.29961677478557425,0.5817872914230248,0.8070084144255758,0.9532339310659034
15.6,1.0103050564868625,0.9629599560420499,0.8213536257633111,0.5993474798876453,0.3186730267811367,0.006804637487754418,-0.3057298371336259,-0.5883373451513364,-0.8133542946383123,-0.9587544587934939,-1.010305056486859,-0.9629599560420465,-0.8213536257633071,-0.5993474798876413,-0.31867302678113224,-0.006804637487750084,0.3057298371336308,0.5883373451513412,0.8133542946383179,0.9587544587934996,1.0103050564868654,0.9629599560420532,0.8213536257633145,0.5993474798876485,0.3186730267811402,0.00680463748775733,-0.3057298371336229,-0.5883373451513344,-0.8133542946383101,-0.9587544587934929,-1.0103050564868579,-0.9629599560420472,-0.8213536257633076,-0.5993474798876431,-0.31867302678113374,-0.006804637487752533,0.3057298371336287,0.5883373451513385,0.8133542946383154,0.9587544587934966
19.5,1.010339142506641,0.7723731433991644,0.4588018795756531,0.10031989111861321,-0.2679821072508971,-0.6100521498215588,-0.8924060374844232,-1.0874050044398376,-1.1759611931645115,-1.149406106898828,-1.0103391425066355,-0.7723731433991599,-0.4588018795756473,-0.10031989111860837,0.2679821072509029,0.6100521498215636,0.8924060374844291,1.0874050044398427,1.1759611931645173,1.1494061068988333,1.0103391425066417,0.7723731433991653,0.45880187957565366,0.10031989111861384,-0.2679821072508968,-0.6100521498215585,-0.8924060374844234,-1.087405004439838,-1.175961193164512,-1.1494061068988288,-1.0103391425066366,-0.7723731433991612,-0.45880187957564894,-0.10031989111860999,0.2679821072509014,0.6100521498215623,0.8924060374844278,1.0874050044398416,1.1759611931645164,1.1494061068988324
23.4,0.634763070267902,0.4136034270733342,0.15195739869230263,-0.12456327862218433,-0.388890834341736,-0.6151510456341504,-0.7811959865705348,-0.870772021428907,-0.8751108238043939,-0.7937876814902711,-0.6347630702678932,-0.413603427073326,-0.15195739869229355,0.12456327862219303,0.38889083434174554,0.6151510456341596,0.7811959865705449,0.8707720214289167,0.8751108238044047,0.7937876814902817,0.6347630702679047,0.4136034270733369,0.1519573986923054,-0.12456327862218156,-0.3888908343417335,-0.615151045634148,-0.7811959865705331,-0.8707720214289056,-0.8751108238043932,-0.7937876814902709,-0.6347630702678936,-0.413603427073327,-0.15195739869229521,0.124563278622191,0.38889083434174326,0.6151510456341569,0.7811959865705423,0.8707720214289141,0.8751108238044021,0.7937876814902788
27.3,0.6316578374795595,0.2914761077378712,-0.07723733426265747,-0.4383902478414058,-0.7566304695169741,-1.000806429081754,-1.1470164823395956,-1.1809485705722809,-1.0992811845648325,-0.910008497069798,-0.6316578374795473,-0.2914761077378589,0.07723733426267021,0.4383902478414182,0.7566304695169866,1.0008064290817658,1.1470164823396076,1.1809485705722922,1.0992811845648442,0.9100084970698091,0.6316578374795584,0.2914761077378694,-0.07723733426266005,-0.4383902478414091,-0.7566304695169783,-1.0008064290817587,-1.1470164823396012,-1.1809485705722869,-1.099281184564839,-0.9100084970698046,-0.631657837479554,-0.29147610773786553,0.07723733426266403,0.43839024784141273,0.7566304695169821,1.0008064290817624,1.1470164823396054,1.180948570572291,1.0992811845648438,0.9100084970698094
31.2,0.018675863761680792,-0.29248933969304397,-0.5750236486855519,-0.8012706365193745,-0.9490836716698798,-1.003993784382564,-0.9606259902438566,-0.823225431105245,-0.6052418310212025,-0.32801294354900484,-0.018675863761667213,0.29248933969305646,0.5750236486855644,0.8012706365193858,0.9490836716698914,1.0039937843825744,0.9606259902438673,0.8232254311052543,0.6052418310212123,0.3280129435490135,0.018675863761676285,-0.29248933969304836,-0.5750236486855558,-0.8012706365193778,-0.9490836716698826,-1.0039937843825664,-0.9606259902438584,-0.8232254311052462,-0.605241831021203,-0.3280129435490046,-0.018675863761666273,0.29248933969305785,0.5750236486855663,0.8012706365193885,0.9490836716698944,1.003993784382578,0.960625990243871,0.8232254311052586,0.6052418310212165,0.32801294354901817
